"ELECTION_DATE","ELECTION_NAME","CONTEST_ID","CONTEST_NAME","PRECINCT_NUMBER","WARD","CANDIDATE","PARTY","VOTES"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","42","1","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","42","1","UNDER VOTES                           ","   ","48"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","42","1","Matthew Klokel                        ","LIB","70"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","42","1","John C. Cheeks                        ","IND","101"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","42","1","G. Lee Aikin                          ","STG","186"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","42","1","Carolina Celnik                       ","REP","112"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","42","1","David Grosso                          ","IND","700"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","42","1","Robert White                          ","DEM","1223"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","42","1","WRITE-IN                              ","NON","19"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","42","1","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","42","1","UNDER VOTES                           ","   ","739"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","42","1","Franklin Garcia                       ","DEM","1354"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","42","1","WRITE-IN                              ","NON","31"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","42","1","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","42","1","UNDER VOTES                           ","   ","190"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","42","1","Mary Lord                             ","NON","597"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","42","1","Tony Donaldson, Jr.                   ","NON","234"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","42","1","Ashley Carter                         ","NON","415"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","42","1","WRITE-IN                              ","NON","22"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","42","1","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","42","1","UNDER VOTES                           ","   ","307"
"11/8/2016","D.C. General Election","317","ANC - 1A04 SINGLE MEMBER DISTRICT  04-ANC 1A            ","42","1","Sadaf Megan Mortezavi                 ","NON","390"
"11/8/2016","D.C. General Election","317","ANC - 1A04 SINGLE MEMBER DISTRICT  04-ANC 1A            ","42","1","WRITE-IN                              ","NON","11"
"11/8/2016","D.C. General Election","317","ANC - 1A04 SINGLE MEMBER DISTRICT  04-ANC 1A            ","42","1","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","317","ANC - 1A04 SINGLE MEMBER DISTRICT  04-ANC 1A            ","42","1","UNDER VOTES                           ","   ","115"
"11/8/2016","D.C. General Election","319","ANC - 1A06 SINGLE MEMBER DISTRICT  06-ANC 1A            ","42","1","Richard DuBeshter                     ","NON","78"
"11/8/2016","D.C. General Election","319","ANC - 1A06 SINGLE MEMBER DISTRICT  06-ANC 1A            ","42","1","WRITE-IN                              ","NON","7"
"11/8/2016","D.C. General Election","319","ANC - 1A06 SINGLE MEMBER DISTRICT  06-ANC 1A            ","42","1","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","319","ANC - 1A06 SINGLE MEMBER DISTRICT  06-ANC 1A            ","42","1","UNDER VOTES                           ","   ","15"
"11/8/2016","D.C. General Election","320","ANC - 1A07 SINGLE MEMBER DISTRICT  07-ANC 1A            ","42","1","Darwain Frost                         ","NON","323"
"11/8/2016","D.C. General Election","320","ANC - 1A07 SINGLE MEMBER DISTRICT  07-ANC 1A            ","42","1","Sharon Farmer                         ","NON","462"
"11/8/2016","D.C. General Election","320","ANC - 1A07 SINGLE MEMBER DISTRICT  07-ANC 1A            ","42","1","WRITE-IN                              ","NON","16"
"11/8/2016","D.C. General Election","320","ANC - 1A07 SINGLE MEMBER DISTRICT  07-ANC 1A            ","42","1","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","320","ANC - 1A07 SINGLE MEMBER DISTRICT  07-ANC 1A            ","42","1","UNDER VOTES                           ","   ","158"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","42","1","YES, to approve                       ","NON","1325"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","42","1","NO, to reject                         ","NON","125"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","42","1","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","42","1","UNDER VOTES                           ","   ","124"
"11/8/2016","D.C. General Election","1","REGISTERED VOTERS - TOTAL                               ","43","1","REGISTERED VOTERS - TOTAL             ","   ","2233"
"11/8/2016","D.C. General Election","2","BALLOTS CAST - TOTAL                                    ","43","1","BALLOTS CAST - TOTAL                  ","   ","1449"
"11/8/2016","D.C. General Election","3","BALLOTS CAST - BLANK                                    ","43","1","BALLOTS CAST - BLANK                  ","   ","0"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","43","1","Gary Johnson - Bill Weld              ","LIB","16"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","43","1","Jill Stein - Ajamu Baraka             ","STG","30"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","43","1","Donald J. Trump - Michael R. Pence    ","REP","24"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","43","1","Hillary Clinton - Tim Kaine           ","DEM","1356"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","43","1","WRITE-IN                              ","NON","21"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","43","1","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","43","1","UNDER VOTES                           ","   ","1"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","43","1","Natale (Lino) Stracuzzi               ","STG","65"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","43","1","Eleanor Holmes Norton                 ","DEM","1291"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","43","1","Martin Moulton                        ","LIB","53"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","43","1","WRITE-IN                              ","NON","3"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","43","1","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","43","1","UNDER VOTES                           ","   ","36"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","43","1","Matthew Klokel                        ","LIB","56"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","43","1","John C. Cheeks                        ","IND","122"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","43","1","G. Lee Aikin                          ","STG","167"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","43","1","Carolina Celnik                       ","REP","84"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","43","1","David Grosso                          ","IND","548"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","43","1","Robert White                          ","DEM","1146"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","43","1","WRITE-IN                              ","NON","16"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","43","1","OVER VOTES                            ","   ","2"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","43","1","UNDER VOTES                           ","   ","747"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","43","1","Franklin Garcia                       ","DEM","1245"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","43","1","WRITE-IN                              ","NON","31"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","43","1","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","43","1","UNDER VOTES                           ","   ","168"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","43","1","Mary Lord                             ","NON","437"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","43","1","Tony Donaldson, Jr.                   ","NON","284"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","43","1","Ashley Carter                         ","NON","422"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","43","1","WRITE-IN                              ","NON","31"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","43","1","OVER VOTES                            ","   ","2"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","43","1","UNDER VOTES                           ","   ","268"
"11/8/2016","D.C. General Election","321","ANC - 1A08 SINGLE MEMBER DISTRICT  08-ANC 1A            ","43","1","Kent Boese                            ","NON","1078"
"11/8/2016","D.C. General Election","321","ANC - 1A08 SINGLE MEMBER DISTRICT  08-ANC 1A            ","43","1","WRITE-IN                              ","NON","29"
"11/8/2016","D.C. General Election","321","ANC - 1A08 SINGLE MEMBER DISTRICT  08-ANC 1A            ","43","1","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","321","ANC - 1A08 SINGLE MEMBER DISTRICT  08-ANC 1A            ","43","1","UNDER VOTES                           ","   ","208"
"11/8/2016","D.C. General Election","322","ANC - 1A09 SINGLE MEMBER DISTRICT  09-ANC 1A            ","43","1","Bobby Holmes                          ","NON","98"
"11/8/2016","D.C. General Election","322","ANC - 1A09 SINGLE MEMBER DISTRICT  09-ANC 1A            ","43","1","WRITE-IN                              ","NON","3"
"11/8/2016","D.C. General Election","322","ANC - 1A09 SINGLE MEMBER DISTRICT  09-ANC 1A            ","43","1","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","322","ANC - 1A09 SINGLE MEMBER DISTRICT  09-ANC 1A            ","43","1","UNDER VOTES                           ","   ","28"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","43","1","YES, to approve                       ","NON","1204"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","43","1","NO, to reject                         ","NON","144"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","43","1","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","43","1","UNDER VOTES                           ","   ","96"
"11/8/2016","D.C. General Election","1","REGISTERED VOTERS - TOTAL                               ","44","5","REGISTERED VOTERS - TOTAL             ","   ","3730"
"11/8/2016","D.C. General Election","2","BALLOTS CAST - TOTAL                                    ","44","5","BALLOTS CAST - TOTAL                  ","   ","2247"
"11/8/2016","D.C. General Election","3","BALLOTS CAST - BLANK                                    ","44","5","BALLOTS CAST - BLANK                  ","   ","1"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","44","5","Gary Johnson - Bill Weld              ","LIB","23"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","44","5","Jill Stein - Ajamu Baraka             ","STG","39"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","44","5","Donald J. Trump - Michael R. Pence    ","REP","158"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","44","5","Hillary Clinton - Tim Kaine           ","DEM","1970"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","44","5","WRITE-IN                              ","NON","46"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","44","5","OVER VOTES                            ","   ","2"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","44","5","UNDER VOTES                           ","   ","9"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","44","5","Natale (Lino) Stracuzzi               ","STG","101"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","44","5","Eleanor Holmes Norton                 ","DEM","1924"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","44","5","Martin Moulton                        ","LIB","97"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","44","5","WRITE-IN                              ","NON","11"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","44","5","OVER VOTES                            ","   ","4"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","44","5","UNDER VOTES                           ","   ","110"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","44","5","Matthew Klokel                        ","LIB","88"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","44","5","John C. Cheeks                        ","IND","246"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","44","5","G. Lee Aikin                          ","STG","237"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","44","5","Carolina Celnik                       ","REP","151"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","44","5","David Grosso                          ","IND","671"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","44","5","Robert White                          ","DEM","1709"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","44","5","WRITE-IN                              ","NON","33"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","44","5","OVER VOTES                            ","   ","2"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","44","5","UNDER VOTES                           ","   ","1353"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","44","5","Franklin Garcia                       ","DEM","1831"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","44","5","WRITE-IN                              ","NON","34"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","44","5","OVER VOTES                            ","   ","2"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","44","5","UNDER VOTES                           ","   ","378"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","44","5","Mary Lord                             ","NON","566"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","44","5","Tony Donaldson, Jr.                   ","NON","460"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","44","5","Ashley Carter                         ","NON","714"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","44","5","WRITE-IN                              ","NON","31"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","44","5","OVER VOTES                            ","   ","3"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","44","5","UNDER VOTES                           ","   ","471"
"11/8/2016","D.C. General Election","469","ANC - 5A05 SINGLE MEMBER DISTRICT  05-ANC 5A            ","44","5","Ronnie Edwards                        ","NON","441"
"11/8/2016","D.C. General Election","469","ANC - 5A05 SINGLE MEMBER DISTRICT  05-ANC 5A            ","44","5","WRITE-IN                              ","NON","15"
"11/8/2016","D.C. General Election","469","ANC - 5A05 SINGLE MEMBER DISTRICT  05-ANC 5A            ","44","5","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","469","ANC - 5A05 SINGLE MEMBER DISTRICT  05-ANC 5A            ","44","5","UNDER VOTES                           ","   ","118"
"11/8/2016","D.C. General Election","470","ANC - 5A06 SINGLE MEMBER DISTRICT  06-ANC 5A            ","44","5","A. Jamaal Lampkin                     ","NON","794"
"11/8/2016","D.C. General Election","470","ANC - 5A06 SINGLE MEMBER DISTRICT  06-ANC 5A            ","44","5","WRITE-IN                              ","NON","19"
"11/8/2016","D.C. General Election","470","ANC - 5A06 SINGLE MEMBER DISTRICT  06-ANC 5A            ","44","5","OVER VOTES                            ","   ","2"
"11/8/2016","D.C. General Election","470","ANC - 5A06 SINGLE MEMBER DISTRICT  06-ANC 5A            ","44","5","UNDER VOTES                           ","   ","237"
"11/8/2016","D.C. General Election","471","ANC - 5A07 SINGLE MEMBER DISTRICT  07-ANC 5A            ","44","5","Sandra ""Sandi"" Washington             ","NON","444"
"11/8/2016","D.C. General Election","471","ANC - 5A07 SINGLE MEMBER DISTRICT  07-ANC 5A            ","44","5","WRITE-IN                              ","NON","9"
"11/8/2016","D.C. General Election","471","ANC - 5A07 SINGLE MEMBER DISTRICT  07-ANC 5A            ","44","5","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","471","ANC - 5A07 SINGLE MEMBER DISTRICT  07-ANC 5A            ","44","5","UNDER VOTES                           ","   ","139"
"11/8/2016","D.C. General Election","500","ANC - 5E09 SINGLE MEMBER DISTRICT  09-ANC 5E            ","44","5","C Dianne Barnes                       ","NON","11"
"11/8/2016","D.C. General Election","500","ANC - 5E09 SINGLE MEMBER DISTRICT  09-ANC 5E            ","44","5","Kirby Vining                          ","NON","4"
"11/8/2016","D.C. General Election","500","ANC - 5E09 SINGLE MEMBER DISTRICT  09-ANC 5E            ","44","5","WRITE-IN                              ","NON","0"
"11/8/2016","D.C. General Election","500","ANC - 5E09 SINGLE MEMBER DISTRICT  09-ANC 5E            ","44","5","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","500","ANC - 5E09 SINGLE MEMBER DISTRICT  09-ANC 5E            ","44","5","UNDER VOTES                           ","   ","10"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","44","5","YES, to approve                       ","NON","1768"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","44","5","NO, to reject                         ","NON","312"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","44","5","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","610","ADVISORY REFERENDUM B DISTRICT OF COLUMBIA              ","44","5","UNDER VOTES                           ","   ","164"
"11/8/2016","D.C. General Election","1","REGISTERED VOTERS - TOTAL                               ","45","4","REGISTERED VOTERS - TOTAL             ","   ","2780"
"11/8/2016","D.C. General Election","2","BALLOTS CAST - TOTAL                                    ","45","4","BALLOTS CAST - TOTAL                  ","   ","1917"
"11/8/2016","D.C. General Election","3","BALLOTS CAST - BLANK                                    ","45","4","BALLOTS CAST - BLANK                  ","   ","0"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","45","4","Gary Johnson - Bill Weld              ","LIB","22"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","45","4","Jill Stein - Ajamu Baraka             ","STG","39"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","45","4","Donald J. Trump - Michael R. Pence    ","REP","35"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","45","4","Hillary Clinton - Tim Kaine           ","DEM","1791"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","45","4","WRITE-IN                              ","NON","25"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","45","4","OVER VOTES                            ","   ","1"
"11/8/2016","D.C. General Election","301","ELECTORS OF PRESIDENT AND VICE PRESIDENT                ","45","4","UNDER VOTES                           ","   ","4"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","45","4","Natale (Lino) Stracuzzi               ","STG","97"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","45","4","Eleanor Holmes Norton                 ","DEM","1698"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","45","4","Martin Moulton                        ","LIB","58"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","45","4","WRITE-IN                              ","NON","13"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","45","4","OVER VOTES                            ","   ","2"
"11/8/2016","D.C. General Election","302","DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES           ","45","4","UNDER VOTES                           ","   ","49"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","45","4","Matthew Klokel                        ","LIB","67"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","45","4","John C. Cheeks                        ","IND","125"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","45","4","G. Lee Aikin                          ","STG","198"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","45","4","Carolina Celnik                       ","REP","81"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","45","4","David Grosso                          ","IND","777"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","45","4","Robert White                          ","DEM","1463"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","45","4","WRITE-IN                              ","NON","20"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","45","4","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","303","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA   ","45","4","UNDER VOTES                           ","   ","1097"
"11/8/2016","D.C. General Election","305","WARD FOUR MEMBER OF THE COUNCIL                         ","45","4","Brandon Todd                          ","DEM","1603"
"11/8/2016","D.C. General Election","305","WARD FOUR MEMBER OF THE COUNCIL                         ","45","4","WRITE-IN                              ","NON","100"
"11/8/2016","D.C. General Election","305","WARD FOUR MEMBER OF THE COUNCIL                         ","45","4","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","305","WARD FOUR MEMBER OF THE COUNCIL                         ","45","4","UNDER VOTES                           ","   ","211"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","45","4","Franklin Garcia                       ","DEM","1604"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","45","4","WRITE-IN                              ","NON","32"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","45","4","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","308","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA       ","45","4","UNDER VOTES                           ","   ","278"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","45","4","Mary Lord                             ","NON","636"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","45","4","Tony Donaldson, Jr.                   ","NON","322"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","45","4","Ashley Carter                         ","NON","530"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","45","4","WRITE-IN                              ","NON","40"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","45","4","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","309","AT - LARGE MEMBER STATE BOARD OF EDUCATION              ","45","4","UNDER VOTES                           ","   ","386"
"11/8/2016","D.C. General Election","311","WARD FOUR MEMBER STATE BOARD OF EDUCATION               ","45","4","Lannette Woodruff                     ","NON","1481"
"11/8/2016","D.C. General Election","311","WARD FOUR MEMBER STATE BOARD OF EDUCATION               ","45","4","WRITE-IN                              ","NON","30"
"11/8/2016","D.C. General Election","311","WARD FOUR MEMBER STATE BOARD OF EDUCATION               ","45","4","OVER VOTES                            ","   ","0"
"11/8/2016","D.C. General Election","311","WARD FOUR MEMBER STATE BOARD OF EDUCATION               ","45","4","UNDER VOTES                           ","   ","403"
"11/8/2016","D.C. General Election","455","ANC - 4C07 SINGLE MEMBER DISTRICT  07-ANC 4C            ","45","4","Karen W. Cooper                       ","NON","95"
"11/8/2016","D.C. General Election","455","ANC - 4C07 SINGLE MEMBER DISTRICT  07-ANC 4C            ","45","4","WRITE-IN                              ","NON","3"
