"ELECTION_DATE","ELECTION_NAME","CONTEST_ID","CONTEST_NAME","PRECINCT_NUMBER","WARD","CANDIDATE","PARTY","VOTES"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","74","5","MURIEL E. BOWSER","DEM","1072"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","74","5","DAVID A. CATANIA","IND","479"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","74","5","FAITH","STG","17"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","74","5","CAROL SCHWARTZ","IND","117"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","74","5","BRUCE MAJORS","LIB","9"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","74","5","WRITE-IN","NON","31"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","74","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","74","5","UNDER VOTES","","25"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","KRIS HAMMOND","REP","92"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","KYLE WALKER","LIB","48"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","G. LEE AIKIN","STG","54"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","JOHN C. CHEEKS","IND","99"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","PHIL MENDELSON","DEM","1360"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","WRITE-IN","NON","12"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","OVER VOTES","","2"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","UNDER VOTES","","86"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","MICHAEL D. BROWN","IND","350"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","FREDERICK STEINER","LIB","29"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","ERIC J. JONES","IND","50"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","KISHAN PUTTA","IND","63"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","WENDELL FELDER","IND","40"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","EUGENE PURYEAR","STG","111"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","COURTNEY R. SNOWDEN","IND","149"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","ANITA D. BONDS","DEM","990"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","BRIAN HART","IND","49"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","ROBERT WHITE","IND","187"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","CALVIN H. GURLEY","IND","47"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","ELISSA SILVERMAN","IND","279"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","MARC MORGAN","REP","70"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","GRAYLAN SCOTT HAGLER","IND","129"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","KHALID PITTS","IND","86"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","WRITE-IN","NON","23"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","74","5","UNDER VOTES","","854"
"11/4/2014","D.C. Generation Election","109","MEMBER OF THE COUNCIL WARD FIVE","74","5","PRESTON CORNISH","LIB","131"
"11/4/2014","D.C. Generation Election","109","MEMBER OF THE COUNCIL WARD FIVE","74","5","KENYAN McDUFFIE","DEM","1439"
"11/4/2014","D.C. Generation Election","109","MEMBER OF THE COUNCIL WARD FIVE","74","5","WRITE-IN","NON","19"
"11/4/2014","D.C. Generation Election","109","MEMBER OF THE COUNCIL WARD FIVE","74","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","109","MEMBER OF THE COUNCIL WARD FIVE","74","5","UNDER VOTES","","164"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","74","5","KARL A. RACINE","DEM","667"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","74","5","LATEEFAH WILLIAMS","DEM","209"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","74","5","EDWARD ""SMITTY"" SMITH","DEM","333"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","74","5","PAUL ZUKERBERG","DEM","200"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","74","5","LORIE MASTERS","DEM","186"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","74","5","WRITE-IN","NON","20"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","74","5","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","74","5","UNDER VOTES","","137"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","74","5","DAVID SCHWARTZMAN","STG","140"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","74","5","PAUL STRAUSS","DEM","1236"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","74","5","JOHN DANIEL","LIB","61"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","74","5","GLENDA J. RICHMOND","IND","136"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","74","5","WRITE-IN","NON","16"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","74","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","74","5","UNDER VOTES","","164"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","74","5","FRANKLIN GARCIA","DEM","1194"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","74","5","MARTIN MOULTON","LIB","92"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","74","5","JOYCE ROBINSON-PAUL","STG","222"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","74","5","WRITE-IN","NON","19"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","74","5","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","74","5","UNDER VOTES","","225"
"11/4/2014","D.C. Generation Election","116","MEMBER OF THE STATE BOARD OF EDUCATION WARD FIVE","74","5","MARK JONES","NON","1294"
"11/4/2014","D.C. Generation Election","116","MEMBER OF THE STATE BOARD OF EDUCATION WARD FIVE","74","5","WRITE-IN","NON","40"
"11/4/2014","D.C. Generation Election","116","MEMBER OF THE STATE BOARD OF EDUCATION WARD FIVE","74","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","116","MEMBER OF THE STATE BOARD OF EDUCATION WARD FIVE","74","5","UNDER VOTES","","419"
"11/4/2014","D.C. Generation Election","280","ADVISORY NEIGHBORHOOD COMMISSIONER 5B04","74","5","RAYSEEN WOODLAND","NON","36"
"11/4/2014","D.C. Generation Election","280","ADVISORY NEIGHBORHOOD COMMISSIONER 5B04","74","5","JOSE (JOE) L. BARRIOS, JR.","NON","65"
"11/4/2014","D.C. Generation Election","280","ADVISORY NEIGHBORHOOD COMMISSIONER 5B04","74","5","WRITE-IN","NON","4"
"11/4/2014","D.C. Generation Election","280","ADVISORY NEIGHBORHOOD COMMISSIONER 5B04","74","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","280","ADVISORY NEIGHBORHOOD COMMISSIONER 5B04","74","5","UNDER VOTES","","35"
"11/4/2014","D.C. Generation Election","296","ADVISORY NEIGHBORHOOD COMMISSIONER 5E01","74","5","WILLIAM BOSTON","NON","204"
"11/4/2014","D.C. Generation Election","296","ADVISORY NEIGHBORHOOD COMMISSIONER 5E01","74","5","DEBORAH ""DEBBIE SMITH"" STEINER","NON","233"
"11/4/2014","D.C. Generation Election","296","ADVISORY NEIGHBORHOOD COMMISSIONER 5E01","74","5","WRITE-IN","NON","16"
"11/4/2014","D.C. Generation Election","296","ADVISORY NEIGHBORHOOD COMMISSIONER 5E01","74","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","296","ADVISORY NEIGHBORHOOD COMMISSIONER 5E01","74","5","UNDER VOTES","","98"
"11/4/2014","D.C. Generation Election","297","ADVISORY NEIGHBORHOOD COMMISSIONER 5E02","74","5","CHRISTY ""LOVE"" DAVIS","NON","213"
"11/4/2014","D.C. Generation Election","297","ADVISORY NEIGHBORHOOD COMMISSIONER 5E02","74","5","WRITE-IN","NON","12"
"11/4/2014","D.C. Generation Election","297","ADVISORY NEIGHBORHOOD COMMISSIONER 5E02","74","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","297","ADVISORY NEIGHBORHOOD COMMISSIONER 5E02","74","5","UNDER VOTES","","78"
"11/4/2014","D.C. Generation Election","304","ADVISORY NEIGHBORHOOD COMMISSIONER 5E09","74","5","KIRBY VINING","NON","15"
"11/4/2014","D.C. Generation Election","304","ADVISORY NEIGHBORHOOD COMMISSIONER 5E09","74","5","C. DIANNE BARNES","NON","21"
"11/4/2014","D.C. Generation Election","304","ADVISORY NEIGHBORHOOD COMMISSIONER 5E09","74","5","WRITE-IN","NON","3"
"11/4/2014","D.C. Generation Election","304","ADVISORY NEIGHBORHOOD COMMISSIONER 5E09","74","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","304","ADVISORY NEIGHBORHOOD COMMISSIONER 5E09","74","5","UNDER VOTES","","6"
"11/4/2014","D.C. Generation Election","305","ADVISORY NEIGHBORHOOD COMMISSIONER 5E10","74","5","SALLY HOBAUGH","NON","314"
"11/4/2014","D.C. Generation Election","305","ADVISORY NEIGHBORHOOD COMMISSIONER 5E10","74","5","NANCY D. JONES","NON","298"
"11/4/2014","D.C. Generation Election","305","ADVISORY NEIGHBORHOOD COMMISSIONER 5E10","74","5","WRITE-IN","NON","28"
"11/4/2014","D.C. Generation Election","305","ADVISORY NEIGHBORHOOD COMMISSIONER 5E10","74","5","OVER VOTES","","2"
"11/4/2014","D.C. Generation Election","305","ADVISORY NEIGHBORHOOD COMMISSIONER 5E10","74","5","UNDER VOTES","","72"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","74","5","FOR INITIATIVE 71","NON","1120"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","74","5","AGAINST INITIATIVE 71","NON","482"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","74","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","74","5","UNDER VOTES","","151"
"11/4/2014","D.C. Generation Election","101","REGISTERED VOTERS - TOTAL","75","5","REGISTERED VOTERS - TOTAL","","4308"
"11/4/2014","D.C. Generation Election","102","BALLOTS CAST - TOTAL","75","5","BALLOTS CAST - TOTAL","","1546"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","75","5","NATALE LINO STRACUZZI","STG","69"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","75","5","NELSON F. RIMENSNYDER","REP","68"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","75","5","ELEANOR H. NORTON","DEM","1295"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","75","5","TIMOTHY J. KREPP","IND","71"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","75","5","WRITE-IN","NON","7"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","75","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","75","5","UNDER VOTES","","36"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","75","5","NESTOR DJONKAM","IND","1"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","75","5","MURIEL E. BOWSER","DEM","943"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","75","5","DAVID A. CATANIA","IND","454"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","75","5","FAITH","STG","21"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","75","5","CAROL SCHWARTZ","IND","72"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","75","5","BRUCE MAJORS","LIB","14"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","75","5","WRITE-IN","NON","17"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","75","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","75","5","UNDER VOTES","","24"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","KRIS HAMMOND","REP","98"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","KYLE WALKER","LIB","37"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","G. LEE AIKIN","STG","77"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","JOHN C. CHEEKS","IND","89"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","PHIL MENDELSON","DEM","1158"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","WRITE-IN","NON","11"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","105","CHAIRMAN OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","UNDER VOTES","","76"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","MICHAEL D. BROWN","IND","238"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","FREDERICK STEINER","LIB","41"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","ERIC J. JONES","IND","47"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","KISHAN PUTTA","IND","39"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","WENDELL FELDER","IND","20"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","EUGENE PURYEAR","STG","198"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","COURTNEY R. SNOWDEN","IND","156"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","ANITA D. BONDS","DEM","816"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","BRIAN HART","IND","34"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","ROBERT WHITE","IND","170"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","CALVIN H. GURLEY","IND","45"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","ELISSA SILVERMAN","IND","302"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","MARC MORGAN","REP","67"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","GRAYLAN SCOTT HAGLER","IND","106"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","KHALID PITTS","IND","110"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","WRITE-IN","NON","23"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","106","AT - LARGE MEMBER OF THE COUNCIL DISTRICT OF COLUMBIA","75","5","UNDER VOTES","","680"
"11/4/2014","D.C. Generation Election","109","MEMBER OF THE COUNCIL WARD FIVE","75","5","PRESTON CORNISH","LIB","130"
"11/4/2014","D.C. Generation Election","109","MEMBER OF THE COUNCIL WARD FIVE","75","5","KENYAN McDUFFIE","DEM","1286"
"11/4/2014","D.C. Generation Election","109","MEMBER OF THE COUNCIL WARD FIVE","75","5","WRITE-IN","NON","12"
"11/4/2014","D.C. Generation Election","109","MEMBER OF THE COUNCIL WARD FIVE","75","5","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","109","MEMBER OF THE COUNCIL WARD FIVE","75","5","UNDER VOTES","","117"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","75","5","KARL A. RACINE","DEM","462"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","75","5","LATEEFAH WILLIAMS","DEM","156"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","75","5","EDWARD ""SMITTY"" SMITH","DEM","451"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","75","5","PAUL ZUKERBERG","DEM","191"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","75","5","LORIE MASTERS","DEM","158"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","75","5","WRITE-IN","NON","6"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","75","5","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","111","ATTORNEY GENERAL DISTRICT OF COLUMBIA","75","5","UNDER VOTES","","121"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","75","5","DAVID SCHWARTZMAN","STG","170"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","75","5","PAUL STRAUSS","DEM","1069"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","75","5","JOHN DANIEL","LIB","71"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","75","5","GLENDA J. RICHMOND","IND","82"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","75","5","WRITE-IN","NON","14"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","75","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","112","UNITED STATES SENATOR DISTRICT OF COLUMBIA","75","5","UNDER VOTES","","140"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","75","5","FRANKLIN GARCIA","DEM","1046"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","75","5","MARTIN MOULTON","LIB","85"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","75","5","JOYCE ROBINSON-PAUL","STG","223"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","75","5","WRITE-IN","NON","12"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","75","5","OVER VOTES","","1"
"11/4/2014","D.C. Generation Election","113","UNITED STATES REPRESENTATIVE DISTRICT OF COLUMBIA","75","5","UNDER VOTES","","179"
"11/4/2014","D.C. Generation Election","116","MEMBER OF THE STATE BOARD OF EDUCATION WARD FIVE","75","5","MARK JONES","NON","1156"
"11/4/2014","D.C. Generation Election","116","MEMBER OF THE STATE BOARD OF EDUCATION WARD FIVE","75","5","WRITE-IN","NON","40"
"11/4/2014","D.C. Generation Election","116","MEMBER OF THE STATE BOARD OF EDUCATION WARD FIVE","75","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","116","MEMBER OF THE STATE BOARD OF EDUCATION WARD FIVE","75","5","UNDER VOTES","","350"
"11/4/2014","D.C. Generation Election","298","ADVISORY NEIGHBORHOOD COMMISSIONER 5E03","75","5","ALEX MARCO UNDERWOOD","NON","229"
"11/4/2014","D.C. Generation Election","298","ADVISORY NEIGHBORHOOD COMMISSIONER 5E03","75","5","RENEE T. LEWIS","NON","293"
"11/4/2014","D.C. Generation Election","298","ADVISORY NEIGHBORHOOD COMMISSIONER 5E03","75","5","NES ROBINSON","NON","87"
"11/4/2014","D.C. Generation Election","298","ADVISORY NEIGHBORHOOD COMMISSIONER 5E03","75","5","WRITE-IN","NON","26"
"11/4/2014","D.C. Generation Election","298","ADVISORY NEIGHBORHOOD COMMISSIONER 5E03","75","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","298","ADVISORY NEIGHBORHOOD COMMISSIONER 5E03","75","5","UNDER VOTES","","192"
"11/4/2014","D.C. Generation Election","299","ADVISORY NEIGHBORHOOD COMMISSIONER 5E04","75","5","SYLVIA M. PINKNEY","NON","348"
"11/4/2014","D.C. Generation Election","299","ADVISORY NEIGHBORHOOD COMMISSIONER 5E04","75","5","ADAM DUFFY","NON","289"
"11/4/2014","D.C. Generation Election","299","ADVISORY NEIGHBORHOOD COMMISSIONER 5E04","75","5","WRITE-IN","NON","5"
"11/4/2014","D.C. Generation Election","299","ADVISORY NEIGHBORHOOD COMMISSIONER 5E04","75","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","299","ADVISORY NEIGHBORHOOD COMMISSIONER 5E04","75","5","UNDER VOTES","","77"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","75","5","FOR INITIATIVE 71","NON","1103"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","75","5","AGAINST INITIATIVE 71","NON","358"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","75","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","414","INITIATIVE #71 LEGALIZATION MARIJUANA","75","5","UNDER VOTES","","85"
"11/4/2014","D.C. Generation Election","101","REGISTERED VOTERS - TOTAL","76","5","REGISTERED VOTERS - TOTAL","","1679"
"11/4/2014","D.C. Generation Election","102","BALLOTS CAST - TOTAL","76","5","BALLOTS CAST - TOTAL","","353"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","76","5","NATALE LINO STRACUZZI","STG","4"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","76","5","NELSON F. RIMENSNYDER","REP","6"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","76","5","ELEANOR H. NORTON","DEM","327"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","76","5","TIMOTHY J. KREPP","IND","7"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","76","5","WRITE-IN","NON","2"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","76","5","OVER VOTES","","0"
"11/4/2014","D.C. Generation Election","103","DELEGATE U.S. HOUSE OF REPRESENTATIVES","76","5","UNDER VOTES","","7"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","76","5","NESTOR DJONKAM","IND","1"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","76","5","MURIEL E. BOWSER","DEM","278"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","76","5","DAVID A. CATANIA","IND","48"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","76","5","FAITH","STG","2"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","76","5","CAROL SCHWARTZ","IND","14"
"11/4/2014","D.C. Generation Election","104","MAYOR OF THE DISTRICT OF COLUMBIA","76","5","BRUCE MAJORS","LIB","2"
